episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_series
tt0991473,tt0397306,2,14,tvEpisode,An Apocalypse to Remember,An Apocalypse to Remember,0,2007,,22,"Animation,Comedy",7.6,447,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0823846,tt0397306,2,8,tvEpisode,Irregarding Steve,Irregarding Steve,0,2006,,22,"Animation,Comedy",7.1,469,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1010645,tt0397306,2,18,tvEpisode,The Magnificent Steven,The Magnificent Steven,0,2007,,22,"Animation,Comedy",7.2,400,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0818278,tt0397306,2,2,tvEpisode,The American Dad After School Special,The American Dad After School Special,0,2006,,28,"Animation,Comedy",7.8,534,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0818277,tt0397306,2,4,tvEpisode,Lincoln Lover,Lincoln Lover,0,2006,,22,"Animation,Comedy",7.7,499,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0818276,tt0397306,2,6,tvEpisode,"Iced, Iced Babies","Iced, Iced Babies",0,2006,,22,"Animation,Comedy",7.3,475,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1546470,tt0397306,5,7,tvEpisode,My Morning Straitjacket,My Morning Straitjacket,0,2009,,22,"Animation,Comedy",7.5,462,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040648,tt0397306,7,4,tvEpisode,The Worst Stan,The Worst Stan,0,2011,,22,"Animation,Comedy",6.9,399,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1643264,tt0397306,5,18,tvEpisode,Great Space Roaster,Great Space Roaster,0,2010,,22,"Animation,Comedy",8.1,434,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040643,tt0397306,8,1,tvEpisode,"Love, AD Style","Love, AD Style",0,2012,,22,"Animation,Comedy",7.5,457,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5780930,tt0397306,12,3,tvEpisode,The Enlightenment of Ragi-Baba,The Enlightenment of Ragi-Baba,0,2016,,21,"Animation,Comedy",7,198,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1102389,tt0397306,3,10,tvEpisode,Tearjerker,Tearjerker,0,2008,,22,"Animation,Comedy",8.4,637,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5737686,tt0397306,11,19,tvEpisode,Garfield and Friends,Garfield and Friends,0,2016,,21,"Animation,Comedy",7,206,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708130,tt0397306,8,19,tvEpisode,Da Flippity Flop,Da Flippity Flop,0,2013,,22,"Animation,Comedy",7.4,349,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708126,tt0397306,8,18,tvEpisode,Lost in Space,Lost in Space,0,2013,,22,"Animation,Comedy",8.3,625,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708124,tt0397306,8,16,tvEpisode,The Boring Identity,The Boring Identity,0,2013,,24,"Animation,Comedy",6.9,334,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708122,tt0397306,8,17,tvEpisode,The Full Cognitive Redaction of Avery Bullock by the Coward Stan Smith,The Full Cognitive Redaction of Avery Bullock by the Coward Stan Smith,0,2013,,22,"Animation,Comedy",7.2,320,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1102390,tt0397306,3,6,tvEpisode,The 42-Year-Old Virgin,The 42-Year-Old Virgin,0,2007,,22,"Animation,Comedy",7.3,426,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708120,tt0397306,8,15,tvEpisode,The Missing Kink,The Missing Kink,0,2013,,22,"Animation,Comedy",7.1,343,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708118,tt0397306,8,13,tvEpisode,For Black Eyes Only,For Black Eyes Only,0,2013,,22,"Animation,Comedy",7.3,442,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2708116,tt0397306,8,12,tvEpisode,"Naked to the Limit, One More Time","Naked to the Limit, One More Time",0,2013,,22,"Animation,Comedy",7.4,356,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5737690,tt0397306,11,20,tvEpisode,Gifted Me Liberty,Gifted Me Liberty,0,2016,,21,"Animation,Comedy",7.5,202,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2700366,tt0397306,8,11,tvEpisode,Max Jets,Max Jets,0,2013,,22,"Animation,Comedy",7.3,366,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1103347,tt0397306,3,11,tvEpisode,Oedipal Panties,Oedipal Panties,0,2008,,22,"Animation,Comedy",7.3,431,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1102388,tt0397306,3,5,tvEpisode,Haylias,Haylias,0,2007,,22,"Animation,Comedy",7.4,445,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5737702,tt0397306,11,21,tvEpisode,Next of Pin,Next of Pin,0,2016,,21,"Animation,Comedy",7.4,197,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1103348,tt0397306,3,13,tvEpisode,Red October Sky,Red October Sky,0,2008,,22,"Animation,Comedy",7.3,413,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2608078,tt0397306,8,8,tvEpisode,Finger Lenting Good,Finger Lenting Good,0,2013,,22,"Animation,Comedy",7.1,358,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1103349,tt0397306,3,12,tvEpisode,Widowmaker,Widowmaker,0,2008,,22,"Animation,Comedy",7.6,436,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2615836,tt0397306,8,10,tvEpisode,Blood Crieth Unto Heaven,Blood Crieth Unto Heaven,0,2013,,22,"Animation,Comedy",6.5,580,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5737710,tt0397306,11,22,tvEpisode,Standard Deviation,Standard Deviation,0,2016,,21,"Animation,Comedy",6.9,190,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040647,tt0397306,7,3,tvEpisode,A Ward Show,A Ward Show,0,2011,,22,"Animation,Comedy",7,393,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt7786664,tt0397306,13,1,tvEpisode,"Santa, Schmanta","Santa, Schmanta",0,2017,,21,"Animation,Comedy",6.2,157,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0920930,tt0397306,2,9,tvEpisode,The Best Christmas Story Never,The Best Christmas Story Never,0,2006,,22,"Animation,Comedy",7.9,516,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt7787728,tt0397306,13,3,tvEpisode,The Census of the Lambs,The Census of the Lambs,0,2018,,21,"Animation,Comedy",6.9,135,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5780922,tt0397306,12,2,tvEpisode,Fight and Flight,Fight and Flight,0,2016,,21,"Animation,Comedy",6.8,218,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt7787730,tt0397306,13,4,tvEpisode,Shell Game,Shell Game,0,2018,,21,"Animation,Comedy",6.8,160,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0936544,tt0397306,2,10,tvEpisode,Bush Comes to Dinner,Bush Comes to Dinner,0,2007,,22,"Animation,Comedy",7.5,466,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt5780926,tt0397306,12,4,tvEpisode,Portrait of Francine's Genitals,Portrait of Francine's Genitals,0,2016,,21,"Animation,Comedy",6.7,207,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0971276,tt0397306,3,7,tvEpisode,Surro-Gate,Surro-Gate,0,2007,,22,"Animation,Comedy",7.4,449,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2584242,tt0397306,8,7,tvEpisode,National Treasure 4: Baby Franny: She's Doing Well - The Hole Story,National Treasure 4: Baby Franny: She's Doing Well - The Hole Story,0,2012,,22,"Animation,Comedy",6.6,375,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1589641,tt0397306,5,12,tvEpisode,May the Best Stan Win,May the Best Stan Win,0,2010,,22,"Animation,Comedy",7.5,392,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0965720,tt0397306,2,13,tvEpisode,Black Mystery Month,Black Mystery Month,0,2007,,22,"Animation,Comedy",7.7,460,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2543690,tt0397306,9,8,tvEpisode,Minstrel Krampus,Minstrel Krampus,0,2013,,22,"Animation,Comedy",7.7,643,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2543688,tt0397306,8,6,tvEpisode,Adventures in Hayleysitting,Adventures in Hayleysitting,0,2012,,25,"Animation,Comedy",7.6,386,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1577158,tt0397306,5,13,tvEpisode,Return of the Bling,Return of the Bling,0,2010,,22,"Animation,Comedy",7.5,395,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040635,tt0397306,7,11,tvEpisode,Old Stan in the Mountain,Old Stan in the Mountain,0,2012,,22,"Animation,Comedy",7.7,365,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0954362,tt0397306,2,11,tvEpisode,American Dream Factory,American Dream Factory,0,2007,,22,"Animation,Comedy",7.3,434,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040634,tt0397306,7,10,tvEpisode,Wheels & the Legman and the Case of Grandpa's Key,Wheels & the Legman and the Case of Grandpa's Key,0,2012,,22,"Animation,Comedy",7.3,359,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040636,tt0397306,7,12,tvEpisode,The Wrestler,The Wrestler,0,2012,,22,"Animation,Comedy",7.1,348,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040637,tt0397306,7,13,tvEpisode,Dr. Klaustus,Dr. Klaustus,0,2012,,22,"Animation,Comedy",7.6,351,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt0962799,tt0397306,2,12,tvEpisode,A.T. The Abusive Terrestrial,A.T. The Abusive Terrestrial,0,2007,,22,"Animation,Comedy",7.3,472,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2543684,tt0397306,8,5,tvEpisode,Why Can't We Be Friends?,Why Can't We Be Friends?,0,2012,,22,"Animation,Comedy",7.1,387,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2781150,tt0397306,8,14,tvEpisode,Spelling Bee My Baby,Spelling Bee My Baby,0,2013,,25,"Animation,Comedy",7.5,348,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040638,tt0397306,7,14,tvEpisode,Stan's Best Friend,Stan's Best Friend,0,2012,,22,"Animation,Comedy",6.9,387,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040639,tt0397306,7,15,tvEpisode,"Less Money, Mo' Problems","Less Money, Mo' Problems",0,2012,,22,"Animation,Comedy",7.6,376,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040640,tt0397306,7,16,tvEpisode,The Kidney Stays in the Picture,The Kidney Stays in the Picture,0,2012,,22,"Animation,Comedy",7.5,354,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1102386,tt0397306,3,4,tvEpisode,Big Trouble in Little Langley,Big Trouble in Little Langley,0,2007,,22,"Animation,Comedy",7.3,440,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1916804,tt0397306,6,18,tvEpisode,Flirting with Disaster,Flirting with Disaster,0,2011,,22,"Animation,Comedy",7.3,358,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1102387,tt0397306,3,9,tvEpisode,Frannie 911,Frannie 911,0,2008,,22,"Animation,Comedy",7.5,439,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040641,tt0397306,7,17,tvEpisode,Ricky Spanish,Ricky Spanish,0,2012,,22,"Animation,Comedy",7.6,482,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1577157,tt0397306,5,11,tvEpisode,A Jones for a Smith,A Jones for a Smith,0,2010,,22,"Animation,Comedy",8,464,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2040642,tt0397306,7,18,tvEpisode,Toy Whorey,Toy Whorey,0,2012,,22,"Animation,Comedy",7.4,337,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt1572014,tt0397306,5,10,tvEpisode,Don't Look a Smith Horse in the Mouth,Don't Look a Smith Horse in the Mouth,0,2010,,22,"Animation,Comedy",7.5,382,tvSeries,American Dad!,American Dad!,0,2005,,22,"Animation,Comedy"
tt2105818,tt0437745,5,17,tvEpisode,The Curious Case of the Box,The Curious Case of the Box,0,2011,,12,"Action,Animation,Comedy",7.3,54,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt2105819,tt0437745,5,13,tvEpisode,The Departy Monster,The Departy Monster,0,2011,,12,"Action,Animation,Comedy",6.8,63,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt2105820,tt0437745,5,18,tvEpisode,The Godfather of the Bride 2,The Godfather of the Bride 2,0,2011,,11,"Action,Animation,Comedy",7.5,54,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0809782,tt0437745,2,6,tvEpisode,1987,1987,0,2006,,11,"Action,Animation,Comedy",7.4,157,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1154571,tt0437745,3,14,tvEpisode,Robot Chicken's Half-Assed Christmas Special,Robot Chicken's Half-Assed Christmas Special,0,2007,,11,"Action,Animation,Comedy",7.2,89,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8530658,tt0437745,9,15,tvEpisode,Why Is It Wet?,Why Is It Wet?,0,2018,,11,"Action,Animation,Comedy",7.6,22,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8416448,tt0437745,9,13,tvEpisode,What Can You Tell Me About Butt Rashes,What Can You Tell Me About Butt Rashes,0,2018,,11,"Action,Animation,Comedy",6.9,29,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687789,tt0437745,1,5,tvEpisode,Toyz in the Hood,Toyz in the Hood,0,2005,,11,"Action,Animation,Comedy",7.7,194,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1949374,tt0437745,5,11,tvEpisode,Beastmaster and Commander,Beastmaster and Commander,0,2011,,11,"Action,Animation,Comedy",7.1,60,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt7751274,tt0437745,9,2,tvEpisode,Hey I Found Another Sock,Hey I Found Another Sock,0,2017,,11,"Action,Animation,Comedy",7.1,54,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0814995,tt0437745,2,8,tvEpisode,Rodigitti,Rodigitti,0,2006,,11,"Action,Animation,Comedy",7.6,126,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0814994,tt0437745,2,10,tvEpisode,Password: Swordfish,Password: Swordfish,0,2006,,11,"Action,Animation,Comedy",7.3,124,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0814993,tt0437745,2,11,tvEpisode,Adoption's an Option,Adoption's an Option,0,2006,,11,"Action,Animation,Comedy",7.7,106,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt2138969,tt0437745,6,1,tvEpisode,Executed by the State,Executed by the State,0,2012,,12,"Action,Animation,Comedy",7.3,69,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8505748,tt0437745,9,14,tvEpisode,Gimme That Chocolate Milk,Gimme That Chocolate Milk,0,2018,,11,"Action,Animation,Comedy",7.2,25,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0814992,tt0437745,2,9,tvEpisode,Massage Chair,Massage Chair,0,2006,,11,"Action,Animation,Comedy",7.2,116,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1885001,tt0437745,1,19,tvEpisode,Adultizzle Swizzle,Adultizzle Swizzle,0,2008,,11,"Action,Animation,Comedy",7.4,65,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687790,tt0437745,1,6,tvEpisode,Vegetable Fun Fest,Vegetable Fun Fest,0,2005,,30,"Action,Animation,Comedy",7.5,176,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8416446,tt0437745,9,12,tvEpisode,Shall I Visit the Dinosaurs?,Shall I Visit the Dinosaurs?,0,2018,,11,"Action,Animation,Comedy",7.5,26,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt7736070,tt0437745,9,1,tvEpisode,Freshly Baked: The Robot Chicken Santa Claus Pot Cookie Freakout Special: Special Edition,Freshly Baked: The Robot Chicken Santa Claus Pot Cookie Freakout Special: Special Edition,0,2017,,11,"Action,Animation,Comedy",6.6,60,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687776,tt0437745,1,1,tvEpisode,Junk in the Trunk,Junk in the Trunk,0,2005,,11,"Action,Animation,Comedy",7.6,290,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8416442,tt0437745,9,11,tvEpisode,Never Forget,Never Forget,0,2018,,11,"Action,Animation,Comedy",7.3,29,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687777,tt0437745,1,15,tvEpisode,Kiddie Pool,Kiddie Pool,0,2005,,11,"Action,Animation,Comedy",7.1,157,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8530660,tt0437745,9,16,tvEpisode,Jew No. 1 Opens a Treasure Chest,Jew No. 1 Opens a Treasure Chest,0,2018,,11,"Action,Animation,Comedy",7.2,23,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687781,tt0437745,1,17,tvEpisode,Operation Rich in Spirit,Operation Rich in Spirit,0,2005,,11,"Action,Animation,Comedy",7.5,174,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687778,tt0437745,1,12,tvEpisode,Midnight Snack,Midnight Snack,0,2005,,11,"Action,Animation,Comedy",7,146,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1296745,tt0437745,3,18,tvEpisode,Monstourage,Monstourage,0,2008,,11,"Action,Animation,Comedy",7.3,86,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1294031,tt0437745,3,17,tvEpisode,Bionic Cow,Bionic Cow,0,2008,,11,"Action,Animation,Comedy",7.5,73,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1822003,tt0437745,5,7,tvEpisode,Schindler's Bucket List,Schindler's Bucket List,0,2011,,11,"Action,Animation,Comedy",7.3,69,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687783,tt0437745,1,9,tvEpisode,S&M Present,S&M Present,0,2005,,30,"Action,Animation,Comedy",7.4,164,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1809993,tt0437745,5,10,tvEpisode,Robot Chicken's DP Christmas Special,Robot Chicken's DP Christmas Special,0,2010,,12,"Action,Animation,Comedy",7.5,82,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1809994,tt0437745,5,1,tvEpisode,Saving Private Gigli,Saving Private Gigli,0,2011,,11,"Action,Animation,Comedy",7.2,83,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687784,tt0437745,1,20,tvEpisode,That Hurts Me,That Hurts Me,0,2005,,11,"Action,Animation,Comedy",7.6,143,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0893206,tt0437745,2,17,tvEpisode,Drippy Pony,Drippy Pony,0,2006,,11,"Action,Animation,Comedy",6.9,109,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1821997,tt0437745,5,3,tvEpisode,Big Trouble in Little Clerks 2,Big Trouble in Little Clerks 2,0,2011,,11,"Action,Animation,Comedy",7.3,74,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687775,tt0437745,1,14,tvEpisode,Joint Point,Joint Point,0,2005,,11,"Action,Animation,Comedy",7,167,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0893205,tt0437745,2,18,tvEpisode,A Day at the Circus,A Day at the Circus,0,2006,,11,"Action,Animation,Comedy",7.6,102,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1821999,tt0437745,5,4,tvEpisode,Kramer Vs. Showgirls,Kramer Vs. Showgirls,0,2011,,11,"Action,Animation,Comedy",7.1,74,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1822002,tt0437745,5,8,tvEpisode,No Country for Old Dogs,No Country for Old Dogs,0,2011,,11,"Action,Animation,Comedy",7.5,83,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1822000,tt0437745,5,6,tvEpisode,Major League of Extraordinary Gentlemen,Major League of Extraordinary Gentlemen,0,2011,,11,"Action,Animation,Comedy",7.4,69,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1822001,tt0437745,5,5,tvEpisode,Malcolm X: Fully Loaded,Malcolm X: Fully Loaded,0,2011,,11,"Action,Animation,Comedy",7.1,72,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8643424,tt0437745,9,19,tvEpisode,"No Wait, He Has a Cane","No Wait, He Has a Cane",0,2018,,11,"Action,Animation,Comedy",7.4,19,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8643422,tt0437745,9,18,tvEpisode,Your Mouth Is Hanging off Your Face,Your Mouth Is Hanging off Your Face,0,2018,,11,"Action,Animation,Comedy",7.1,21,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1219572,tt0437745,1,0,tvEpisode,Sweet J Presents,Sweet J Presents,0,2001,,11,"Action,Animation,Comedy",7.2,65,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8530662,tt0437745,9,17,tvEpisode,He's Not Even Aiming the at the Toilet,He's Not Even Aiming the at the Toilet,0,2018,,11,"Action,Animation,Comedy",7.2,24,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687785,tt0437745,1,21,tvEpisode,The Black Cherry,The Black Cherry,0,2005,,11,"Action,Animation,Comedy",6.6,154,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1284364,tt0437745,3,16,tvEpisode,Boo Cocky,Boo Cocky,0,2008,,11,"Action,Animation,Comedy",7.5,74,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1822004,tt0437745,5,2,tvEpisode,Terms of Endaredevil,Terms of Endaredevil,0,2011,,12,"Action,Animation,Comedy",7.2,73,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0898761,tt0437745,2,19,tvEpisode,Lust for Puppets,Lust for Puppets,0,2006,,11,"Action,Animation,Comedy",7.9,118,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1299617,tt0437745,3,19,tvEpisode,President Evil,President Evil,0,2008,,11,"Action,Animation,Comedy",7.6,73,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt8648630,tt0437745,9,20,tvEpisode,Hi.,Hi.,0,2018,,11,"Action,Animation,Comedy",7.2,18,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687787,tt0437745,1,18,tvEpisode,The Sack,The Sack,0,2005,,11,"Action,Animation,Comedy",7.7,144,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1154572,tt0437745,3,13,tvEpisode,Slaughterhouse on the Prairie,Slaughterhouse on the Prairie,0,2007,,11,"Action,Animation,Comedy",7.5,83,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt2105817,tt0437745,5,15,tvEpisode,"The Core, the Thief, His Wife and Her Lover","The Core, the Thief, His Wife and Her Lover",0,2011,,11,"Action,Animation,Comedy",7.1,60,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687779,tt0437745,1,16,tvEpisode,Nightmare Generator,Nightmare Generator,0,2005,,11,"Action,Animation,Comedy",7,175,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687780,tt0437745,1,2,tvEpisode,Nutcracker Sweet,Nutcracker Sweet,0,2005,,11,"Action,Animation,Comedy",7.2,242,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0917884,tt0437745,2,21,tvEpisode,Book of Corrine,Book of Corrine,0,2006,,11,"Action,Animation,Comedy",7.7,109,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0912195,tt0437745,2,16,tvEpisode,Sausage Fest,Sausage Fest,0,2006,,11,"Action,Animation,Comedy",7.3,112,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt1226542,tt0437745,3,15,tvEpisode,Tubba-Bubba's Now Hubba-Hubba,Tubba-Bubba's Now Hubba-Hubba,0,2008,,11,"Action,Animation,Comedy",7.4,74,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
tt0687782,tt0437745,1,4,tvEpisode,Plastic Buffet,Plastic Buffet,0,2005,,11,"Action,Animation,Comedy",6.9,212,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,"Action,Animation,Comedy"
