episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,Plot,Original_airDT,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_primary,genre_secondary,gener_third
tt0893206,tt0437745,2,17,tvEpisode,Drippy Pony,Drippy Pony,0,2006,,11,"Action,Animation,Comedy",6.9,109,"
 Broken bumper car. Jesus joins the Argonauts. Deep Throat. Ad for a new line of dolls: My Stalker, My Ex-Girlfriend, etc. Orlando Bloom helps out at a plane crash. The March of the Penguin. Ice Cream Man encounters trouble. The Micronauts climb a mountain. Playmobil cowboys search for a new gig. NORAD deals with Santa differently these days.",10/22/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1821997,tt0437745,5,3,tvEpisode,Big Trouble in Little Clerks 2,Big Trouble in Little Clerks 2,0,2011,,11,"Action,Animation,Comedy",7.3,74,"
 The creators imagine what goes on deep in the jungles of Pandora late at night, Harold and his purple crayon go on an adventure in a bad neighborhood, Major Nelson uses Jeannie to get back at NASA for firing him, and everyone in the G.I. Joe ranks gets to animal sidekick.",1/23/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687775,tt0437745,1,14,tvEpisode,Joint Point,Joint Point,0,2005,,11,"Action,Animation,Comedy",7,167,"
 Sailor Moon encounters a bone-chilling villain. A nerd wins a date with famous actress Scarlett Johansson.",6/5/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0893205,tt0437745,2,18,tvEpisode,A Day at the Circus,A Day at the Circus,0,2006,,11,"Action,Animation,Comedy",7.6,102,"
 Medusa at the hairdresser. Snow Job is mercilessly taunted by his GI Joe cohorts. An apple a day... Dorothy and her friends have some trouble on the yellow brick road. Thing from the Addams Family tries to make it on his own. Stripper pole problems. A man meets a leprechaun in a bar. The Hall of Memory game show. The Black Stallion learns a lesson in race relations. Snowman. Oprah and Dr. Phil star in ""Tough Love"".",10/29/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1821999,tt0437745,5,4,tvEpisode,Kramer Vs. Showgirls,Kramer Vs. Showgirls,0,2011,,11,"Action,Animation,Comedy",7.1,74,"
 Kim Possible's Dr. Drakken gets sent to prison, NASA's Lego people have a very bad launch day; see how Andy treats his toys after he comes home from college in Toy Story 4. All this and more from the minds of the creators.",1/30/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1822002,tt0437745,5,8,tvEpisode,No Country for Old Dogs,No Country for Old Dogs,0,2011,,11,"Action,Animation,Comedy",7.5,83,"
 The creators tackle the question of what was going through Morgan Freeman's mind during his 2008 car crash. Find out what happens when a group of mentally challenged soldiers take on Hitler and the SS.",2/27/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1822000,tt0437745,5,6,tvEpisode,Major League of Extraordinary Gentlemen,Major League of Extraordinary Gentlemen,0,2011,,11,"Action,Animation,Comedy",7.4,69,"
 The creators give us the best 60 seconds in TV history! Plus find out how the ice cream sundae was created; what having ""Spider-sense"" is really like, and if the Keebler Elves can defend their home against their greatest enemy: The Cookie Monster!",2/13/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1822001,tt0437745,5,5,tvEpisode,Malcolm X: Fully Loaded,Malcolm X: Fully Loaded,0,2011,,11,"Action,Animation,Comedy",7.1,72,"
 Find out what crimes your Thanksgiving turkey committed and was then pardoned for. See who earns the title of lamest villain ever.",2/6/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt8643424,tt0437745,9,19,tvEpisode,"No Wait, He Has a Cane","No Wait, He Has a Cane",0,2018,,11,"Action,Animation,Comedy",7.4,19,"
 Cussing at a party summons unwanted guests. The Beatles and The Ring (2002) have something in common. A tough father takes his young son cake hunting. Dad's love for Bob Dylan drives his teen daughter insane. Skeletor deals with crabs.",7/15/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt8643422,tt0437745,9,18,tvEpisode,Your Mouth Is Hanging off Your Face,Your Mouth Is Hanging off Your Face,0,2018,,11,"Action,Animation,Comedy",7.1,21,"
 TMNT's Michelangelo comes out of his shell for the pizza guy. Jesus takes on the Easter Bunny. Clingy mom stars in It Follows (2014). The Smurfs try buying drugs. Alf raps about his love for eating pussy(cats) in Straight Outta Melmac.",7/8/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1219572,tt0437745,1,0,tvEpisode,Sweet J Presents,Sweet J Presents,0,2001,,11,"Action,Animation,Comedy",7.2,65,"
 12 segments that parody pop culture.",,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt8530662,tt0437745,9,17,tvEpisode,He's Not Even Aiming the at the Toilet,He's Not Even Aiming the at the Toilet,0,2018,,11,"Action,Animation,Comedy",7.2,24,"
 Robot Chicken reviews all the Star Wars plot holes that Galen Erso helped close in Rogue One. Peppa Pig's family deal with Brexit fallout. Some swine dare to make a knock-off of the Broadway mega-hit Hamilton.",7/1/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687785,tt0437745,1,21,tvEpisode,The Black Cherry,The Black Cherry,0,2005,,11,"Action,Animation,Comedy",6.6,154,"
 Napoleon Dynamite pops up as a famous figure from history. Fizzing candy has terrible repercussions for young Mikey.",7/17/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1284364,tt0437745,3,16,tvEpisode,Boo Cocky,Boo Cocky,0,2008,,11,"Action,Animation,Comedy",7.5,74,"
 Conan tells us ""What is Best in Life"" with a song.",9/7/2008,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1822004,tt0437745,5,2,tvEpisode,Terms of Endaredevil,Terms of Endaredevil,0,2011,,12,"Action,Animation,Comedy",7.2,73,"
 Discover the secret origins of Mo-Larr, Eternian Destist! Lara Croft makes a terrifying find in a tomb, He-Man's father proves that sometimes the apple falls very, very far from the tree, and the creators imagine how Gargamel might finally get the best of the Smurf's in Smurfitar!",1/16/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0898761,tt0437745,2,19,tvEpisode,Lust for Puppets,Lust for Puppets,0,2006,,11,"Action,Animation,Comedy",7.9,118,"
 Frankenstein's in-laws are less than pleased. Cameron Diaz has just 24 hours to live! Calvin and Hobbes have fun therapy adventures.",11/5/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1299617,tt0437745,3,19,tvEpisode,President Evil,President Evil,0,2008,,11,"Action,Animation,Comedy",7.6,73,"
 Diggers have Dug their own grave, Dig Dug-style, ya dig?",9/28/2008,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt8648630,tt0437745,9,20,tvEpisode,Hi.,Hi.,0,2018,,11,"Action,Animation,Comedy",7.2,18,"
 A girl hitting puberty stars in a weird Japanese commercial, Taken (2008) gets really slimy, Stranger Things' 11 finally snaps, Trump trumps Willy Wonka, the Nerd tries to save the show from yet another season finale cancellation.",7/22/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687787,tt0437745,1,18,tvEpisode,The Sack,The Sack,0,2005,,11,"Action,Animation,Comedy",7.7,144,"
 It's Alien vs. Predator on the battleground of love in a special episode of ""First Date."" See what the future holds in ""Carousel of Tomorrow.""",7/3/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1154572,tt0437745,3,13,tvEpisode,Slaughterhouse on the Prairie,Slaughterhouse on the Prairie,0,2007,,11,"Action,Animation,Comedy",7.5,83,"
 Never seek the help of She-Ra, Princess of Power, when she's on her period.",11/11/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2105817,tt0437745,5,15,tvEpisode,"The Core, the Thief, His Wife and Her Lover","The Core, the Thief, His Wife and Her Lover",0,2011,,11,"Action,Animation,Comedy",7.1,60,"
 The creators imagine just how far Kratos, from the God of War series, will go to collect blood orbs.",11/20/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687779,tt0437745,1,16,tvEpisode,Nightmare Generator,Nightmare Generator,0,2005,,11,"Action,Animation,Comedy",7,175,"
 Scandal at the North Pole is revealed in ""Unsolved Case Files: Claus & Effect."" The A-Team solves its problems with maximum firepower and minimal intelligence.",6/19/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687780,tt0437745,1,2,tvEpisode,Nutcracker Sweet,Nutcracker Sweet,0,2005,,11,"Action,Animation,Comedy",7.2,242,"
 The secret lives of nature's most fascinating beasts are exposed in ""Secrets of the Animal Kingdom."" Testicles are terrorized in ""Ode to the Nut Shot"".",2/27/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0917884,tt0437745,2,21,tvEpisode,Book of Corrine,Book of Corrine,0,2006,,11,"Action,Animation,Comedy",7.7,109,"
 Sketches include a dissatisfied Gobots nerd giving his analysis on a recent R.C. Gobots sketch, a new game show in which people are decapitated, a young mother whose apocalyptically melodramatic reaction frightens her resistant baby into eating, Vince Vaughn Bangs Your Mom, Big Bird having the bird flu, bees with attitude, a 14 year old who whacks off in his sock puppet's face, a no longer mad scientist's creation runs amok in a town, Jasper The Douchebag Ghost, and Seth Green and Matthew Senreich asking for financial support in getting a third season in a telethon ...",11/19/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0912195,tt0437745,2,16,tvEpisode,Sausage Fest,Sausage Fest,0,2006,,11,"Action,Animation,Comedy",7.3,112,"
 Li'l Hitler will win your heart! The Library of Heaven yields answers even God doesn't know. The Burger King serves up some Delicious B&E. Garfield and Heathcliff take each other to court. A giraffe deals with the stages of death. The gang from Police Academy joins the X-Men.",10/15/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1226542,tt0437745,3,15,tvEpisode,Tubba-Bubba's Now Hubba-Hubba,Tubba-Bubba's Now Hubba-Hubba,0,2008,,11,"Action,Animation,Comedy",7.4,74,"
 The Super Friends make way for The Super Pets.",4/1/2008,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687782,tt0437745,1,4,tvEpisode,Plastic Buffet,Plastic Buffet,0,2005,,11,"Action,Animation,Comedy",6.9,212,"
 America sends Harrison Ford into space to take out a killer asteroid in ""Meteorgeddon.""",3/13/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2105816,tt0437745,5,19,tvEpisode,Fool's Goldfinger,Fool's Goldfinger,0,2011,,11,"Action,Animation,Comedy",7.5,56,"
 Harry from Harry and the Hendersons gets his own TLC reality show, a washing machine comes home to find a robot humping his dryer and the creators imagine a musical number from Grand Theft Auto's Gay Tony.",12/25/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687788,tt0437745,1,11,tvEpisode,Toy Meets Girl,Toy Meets Girl,0,2005,,11,"Action,Animation,Comedy",6.7,161,"
 William Shatner's toupee has adventures the action star can only dream of. Heaven's not all it's cracked up to be in ""Can We Handle the Truth?""",5/1/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2105814,tt0437745,5,16,tvEpisode,Casablankman 2,Casablankman 2,0,2011,,10,"Action,Animation,Comedy",7.1,59,"
 Doc Brown steals plutonium from the Libyan terrorists, the creators imagine what it would be like if Jesus came down to talk to us normal humans. See what life would be like for a 109-year old vampire.",12/4/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2102029,tt0437745,5,14,tvEpisode,Some Like It Hitman,Some Like It Hitman,0,2011,,11,"Action,Animation,Comedy",7,64,"
 Think being a witch or wizard would be fun? The creators show you what life in Hogwart's would really be like.",11/13/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1303074,tt0437745,3,20,tvEpisode,Chirlaxx,Chirlaxx,0,2008,,11,"Action,Animation,Comedy",7.8,77,"
 The latest Japanese commercial for a yeast infection cream needs a famous pitch-woman.",10/5/2008,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt4263026,tt0437745,7,20,tvEpisode,The Robot Chicken Lots of Holidays (But Don't Worry Christmas Is Still in There So Pull the Stick Out of Your Ass Fox News) Special,The Robot Chicken Lots of Holidays (But Don't Worry Christmas Is Still in There So Pull the Stick Out of Your Ass Fox News) Special,0,2014,,11,"Action,Animation,Comedy",7.4,52,"
 Another Christmas adaption.",12/7/2014,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2089338,tt0437745,5,12,tvEpisode,Casablankman,Casablankman,0,2011,,11,"Action,Animation,Comedy",6.9,61,"
 See! Rubik the Amazing Cube as he returns for one last adventure.",10/30/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0871318,tt0437745,2,12,tvEpisode,The Munnery,The Munnery,0,2006,,11,"Action,Animation,Comedy",7.7,123,"
 The Navy's new recruitment ad. General Zod gets his own exercise show. ""There's No Place Like Home"" doesn't work out quite right for Dorothy. ""Cork"" is America's first mentally challenged crime sleuth. Kraken is finally released, and finds it hard to start a new life. ""Weasel Stomping Day"" is celebrated, with music by Weird Al. Young Kevin makes a wish on a star that comes true, and he tells all his buddies so they can have their wishes granted too. A power shortage causes a crisis for the Enterprise crew, and they have to resort to cannibalism.",9/24/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7431922,tt0437745,9,0,tvEpisode,The Robot Chicken Walking Dead Special: Look Who's Walking,The Robot Chicken Walking Dead Special: Look Who's Walking,0,2017,,22,"Action,Animation,Comedy",8.5,185,"
 The zombie plague is over, so a museum has been built to keep the memory of it alive, and most of the relics it holds incorrectly relate to Rick Grimes' group. Elderly Carl decides to set things straight, no matter the cost.",10/8/2017,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0908836,tt0437745,2,20,tvEpisode,Donkey Punch,Donkey Punch,0,2006,,11,"Action,Animation,Comedy",7.6,115,"
 Mr. T and the Foo Fighters forge an unlikely alliance. Stretch Armstrong needs a corn syrup transplant.",11/12/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0879681,tt0437745,2,13,tvEpisode,Metal Militia,Metal Militia,0,2006,,11,"Action,Animation,Comedy",7.4,117,"
 Young Young Indiana Jones finds treasure at his elementary school. Rainbow Brite reveals her dark side.",10/1/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0883839,tt0437745,2,14,tvEpisode,Veggies for Sloth,Veggies for Sloth,0,2006,,11,"Action,Animation,Comedy",7.3,107,"
 The legendary Kraken sea monster learns freedom isn't all it's krak-ed up to be.",10/8/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687786,tt0437745,1,8,tvEpisode,The Deep End,The Deep End,0,2005,,11,"Action,Animation,Comedy",7.3,197,"
 Jesus Christ hunts down his greatest nemesis, Tarantino-style, in ""Kill Bunny."" The hottest game show from Japan is here: ""Who Poop Last?""",4/10/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2105813,tt0437745,2,15,tvEpisode,Blankets in a Pig,Blankets in a Pig,0,2008,,10,"Action,Animation,Comedy",6.9,40,"
 The classic movie The Beastmaster takes Broadway by storm. Lance Armstrong gets revenge on France. Buck Rogers learns what his name rhymes with. Britney Spears as Citizen Britney as the final segment of this reedited episode",5/15/2008,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1821998,tt0437745,5,9,tvEpisode,Catch Me If You Kangaroo Jack,Catch Me If You Kangaroo Jack,0,2011,,11,"Action,Animation,Comedy",7.3,69,"
 The creators ponder what a Diablo Cody eulogy would be like - home-skillett; the Joker finally gets what's coming to him and find out how the Robot Chicken Nerd would fare in the world of Tron.",3/6/2011,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1113600,tt0437745,3,7,tvEpisode,Yancy the Yo-Yo Boy,Yancy the Yo-Yo Boy,0,2007,,11,"Action,Animation,Comedy",7.5,82,"
 The dinosaurs face their Armageddon.",9/23/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0806516,tt0437745,2,7,tvEpisode,Cracked China,Cracked China,0,2006,,11,"Action,Animation,Comedy",7.3,124,"
 Pikachu shows us another side of himself, while some kids have fun with ""numb-chucking."" A game of checkers leads to an interstellar war, and a man befriends Eagle Eye Smith, the greatest blind man to ever live. Don't miss ""My Little Ponys of the Apocalypse"" or the new hit show, ""Golden Girls and the City.""",5/14/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1091093,tt0437745,3,3,tvEpisode,Rabbits on a Roller Coaster,Rabbits on a Roller Coaster,0,2007,,11,"Action,Animation,Comedy",6.7,92,"
 Randy experiences cross-dressing and death in The Worst Halloween.",8/26/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1090105,tt0437745,3,2,tvEpisode,Squaw Bury Shortcake,Squaw Bury Shortcake,0,2007,,11,"Action,Animation,Comedy",7.7,106,"
 The Myth Busters team tackles masturbation myths!",8/19/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1084806,tt0437745,3,1,tvEpisode,Werewolf vs. Unicorn,Werewolf vs. Unicorn,0,2007,,11,"Action,Animation,Comedy",7.5,98,"
 The zombie Robot Chicken staff gets back to work!",8/12/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5314602,tt0437745,8,12,tvEpisode,Western Hay Batch,Western Hay Batch,0,2016,,11,"Action,Animation,Comedy",7,42,"
 The ingenious Robot Chicken writers give some advice on why you should butt out of the Power Rangers' business. Obi-Wan takes the low road to the high ground. The Terminator goes back in time to stop Eve from eating the apple.",3/20/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5314594,tt0437745,8,11,tvEpisode,Fridge Smell,Fridge Smell,0,2016,,11,"Action,Animation,Comedy",6.9,43,"
 Overheard in the Robot Chicken writers room: the Green Mile seems a lot longer than that. Optimus Prime never shirks his duty...except maybe jury duty. The Teenage Mutant Ninja Turtles learn about the birds and the cloacas.",3/13/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5314588,tt0437745,8,10,tvEpisode,The Unnamed One,The Unnamed One,0,2016,,11,"Action,Animation,Comedy",7,39,"
 Robot Chicken introduces the next animated mega-hit: The Cheese League! Oprah lands a hot guest: C'thulhu. Galactus needs a new herald. Family Double Dare breaks a few families apart, and Nickelodeon's Guts teaches a boy to score.",1/17/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5314576,tt0437745,8,9,tvEpisode,Blackout Window Heatstroke,Blackout Window Heatstroke,0,2016,,11,"Action,Animation,Comedy",7.1,48,"
 Only the RC writers know the true history of the brown M&M. What happened after Charlie won the Chocolate Factory? Can a perverted unicorn make a kid's dream come true? Maybe he shouldn't...",1/10/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5269282,tt0437745,8,7,tvEpisode,Robot Chicken Christmas Special: X-Mas United,Robot Chicken Christmas Special: X-Mas United,0,2015,,11,"Action,Animation,Comedy",7.5,51,"
 The minds behind Robot Chicken expose a deep dark family secret, and we learn that nothing will ever be the same when the Robot Chicken Nerd discovers his true father is...Father Christmas! And then a lot of people die.",12/13/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5252030,tt0437745,8,8,tvEpisode,Joel Hurwitz,Joel Hurwitz,0,2016,,11,"Action,Animation,Comedy",6.8,50,"
 From the geniuses in the Robot Chicken writers room, we bring you - uh oh, Skipper, that is not Barbie's bus. The Purge is on, and the unbreakable laws are broken! The battle of the Ex X's? Is it The Predator or The Bachelor...or both?",1/3/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1507822,tt0437745,4,17,tvEpisode,"Cannot Be Erased, So Sorry","Cannot Be Erased, So Sorry",0,2009,,11,"Action,Animation,Comedy",7.7,73,"
 The creators imagine what the Humping Robot would look like on the big screen. John Connor tests out the new Terminator. Fantasy Island lives up to its name. The Nerd lands somewhere over the rainbow.",9/6/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2497408,tt0437745,6,10,tvEpisode,Collateral Damage in Gang Turf War,Collateral Damage in Gang Turf War,0,2012,,11,"Action,Animation,Comedy",7.2,65,"
 We see what happens when E.T. takes over an E.R.; Our minds put Harry Potter in a not-so-magical situation; Find out why The Avengers keep Black Widow and Hawkeye on the team.",11/18/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2496152,tt0437745,6,17,tvEpisode,Botched Jewel Heist,Botched Jewel Heist,0,2013,,12,"Action,Animation,Comedy",7,59,"
 Robot Chicken takes on sexual politics with The Disney Characters; We imagine what would happen when Jason Voorhees and Michael Meyers finally meet; The creators come up with a new rap for pescatarians and we show you the future of our holidays.",1/28/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1504151,tt0437745,4,16,tvEpisode,The Ramblings of Maurice,The Ramblings of Maurice,0,2009,,11,"Action,Animation,Comedy",7.6,74,"
 Batman gets a new look at Two-Face, G.I. Joe celebrates their years in service, the creators imagine what the next Traveling Pants movie might look like, and see The Dark Crystal for a new generation.",8/30/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1129008,tt0437745,3,10,tvEpisode,Moesha Poppins,Moesha Poppins,0,2007,,11,"Action,Animation,Comedy",7.8,81,"
 Move over House, it's your cousin, Condo!",10/21/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1498675,tt0437745,4,15,tvEpisode,Due to Constraints of Time and Budget,Due to Constraints of Time and Budget,0,2009,,11,"Action,Animation,Comedy",7.6,70,"
 Indiana Jones knows when to keep his eyes shut. The Autobots mourn their fallen member. The creators imagine what goes on in the Yellow Submarine. Meet the newest transporter.",8/23/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1497534,tt0437745,4,14,tvEpisode,President Hu Forbids It,President Hu Forbids It,0,2009,,11,"Action,Animation,Comedy",7.4,77,"
 The Batmobile loses it's wheel. Spend a night with Jack Sparrow. The creators imagine what happens when Chris Hanson can't catch a predator. Gyro-Robo adds some depth in D&D.",8/16/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1490312,tt0437745,4,13,tvEpisode,Unionizing Our Labor,Unionizing Our Labor,0,2009,,15,"Action,Animation,Comedy",7.8,74,"
 Superman takes it all off. Meet the original Dukes of Hazzard. The creators imagine what the new Wii game would look like. The Smurfs take on the Snorks.",8/9/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1486073,tt0437745,4,12,tvEpisode,Maurice Was Caught,Maurice Was Caught,0,2009,,11,"Action,Animation,Comedy",7.4,74,"
 Simon Belmont knows what works. Kermit the Frog introduces everyone to his cousin. The creators imagine what the new Gone with the Wind remake would look like. Annie Warbucks celebrates her super sweet 16.",8/2/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1484489,tt0437745,4,11,tvEpisode,We Are a Humble Factory,We Are a Humble Factory,0,2009,,11,"Action,Animation,Comedy",7.3,71,"
 The creators imagine the alternate ending to Armageddon, what a new Star Trek character might look like, the excitement that is M.A.S.K. and the WWE's newest and upcoming challenger.",7/26/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7969206,tt0437745,9,8,tvEpisode,We Don't See Much of That in 1940s America,We Don't See Much of That in 1940s America,0,2018,,10,"Action,Animation,Comedy",7.2,37,"
 Miss Frizzle goes to great lengths to survive when the Magic School Bus crashes in the mountains; Harry Potter relives his golden years; Dominic Toretto gets fast and furious with the Titanic.",2/11/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5200940,tt0437745,8,6,tvEpisode,Zero Vegetables,Zero Vegetables,0,2015,,11,"Action,Animation,Comedy",6.9,50,"
 The RC writers wonder whose job was it to walk King Kong. Michael Bay reveals the secrets to Transformers 5. Uncle Pennybags has a monopoly on S&M. Bitch Pudding improves a classic.",12/6/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5181526,tt0437745,8,5,tvEpisode,Cake Pillow,Cake Pillow,0,2015,,11,"Action,Animation,Comedy",6.9,49,"
 Take a trip with the Robot Chicken team when the Magic School Bus goes on its final adventure! The circle of life sends the Wonder Pets through a loop! Teenage Archie Andrews finally picks a girlfriend...to smash.",11/22/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7997218,tt0437745,9,9,tvEpisode,Ext. Forest - Day,Ext. Forest - Day,0,2018,,10,"Action,Animation,Comedy",7.3,39,"
 Robot Chicken's writers can't get a grasp of Fight Club's rules. Was old Rose's Titanic flashback just a tall tale? Zack Morris takes a time out with the Avengers.",2/18/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687774,tt0437745,1,3,tvEpisode,Gold Dust Gasoline,Gold Dust Gasoline,0,2005,,11,"Action,Animation,Comedy",7.4,251,"
 The animals Noah left behind try to survive the flood in their very own ark. Enjoy instant nostalgia with ""That '00s Show.""",3/6/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7997222,tt0437745,9,10,tvEpisode,Factory Where Nuts Are Handled,Factory Where Nuts Are Handled,0,2018,,11,"Action,Animation,Comedy",6.9,34,"
 Robot Chicken wants to show you the monster in its pocket. Megatron goes too far in Beast Wars. Wile E Coyote sees if he can Get Away With Murder!",2/25/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1096316,tt0437745,3,4,tvEpisode,Tapping a Hero,Tapping a Hero,0,2007,,11,"Action,Animation,Comedy",7.1,90,"
 Law & Order has never been chicken...until now.",9/2/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1511888,tt0437745,4,18,tvEpisode,Please Do Not Notify Our Contractors,Please Do Not Notify Our Contractors,0,2009,,11,"Action,Animation,Comedy",7.3,68,"
 Jason Bourne gets a new identity. The new Bachelor is a beast. The creators take a skewed look at the Holy Grail. Meet a character who knows how to speed things along.",9/13/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
