,series_id,episode_id,plot,original_air_date
2716,tt1561755,tt6597072,"
    The Belcher kids hatch a plan to save the aquarium from closure, while Bob learns a few things about Linda's customer service skills.    ",2017-03-26
2717,tt1561755,tt6597076,"
    Tina is recruited for the debate team, while Gene and Louise make a stop motion film centered on a surprising subject matter.    ",2017-03-26
2718,tt1561755,tt6631398,"
    At the annual Easter egg hunt, Bob and Linda have a little too much fun hiding the eggs, so the Belchers race to find the one egg rotting in its hiding place.    ",2017-04-02
2719,tt1561755,tt6715452,"
    Linda wins a contest to spend a weekend at the home where her favorite TV show is filmed, but it doesn't quite go as planned.    ",2017-04-23
2720,tt1561755,tt6733190,"
    Bob and Gene go to the last-ever rock-and-roll laser show at the planetarium while Linda and the girls go out to dinner at a wacky restaurant.    ",2017-04-23
2721,tt1561755,tt6733194,"
    Linda could lose her position as the leader of the Wagstaff bake sale when Louise gets in trouble at school.    ",2017-04-30
2722,tt1561755,tt6733202,"
    Linda catches a cold just before the Mother's Day show at Wagstaff.    ",2017-05-07
2723,tt1561755,tt6733206,"
    Teddy talks Bob into entering the Bog to Beach parade even though the forecast calls for rain.    ",2017-05-21
2724,tt1561755,tt6733212,"
    Bob realizes his dream of being an outdoorsman when the wilderness equipment store has a going out of business sale; Linda and the kids spend the night watching Aunt Gayle rehearse for her one-woman show.    ",2017-06-11
2725,tt1561755,tt6993092,"
    Bob decides to serve brunch to compete with Jimmy Pesto; the Belcher kids help Mr. Fischoeder's brother hide from him.    ",2017-10-01
2726,tt1561755,tt7437468,"
    Louise enlists Millie's help to find the culprit who attacked Mr. Frond's therapy dolls.    ",2017-10-15
2727,tt1561755,tt7437454,"
    On Halloween night, Linda tries to impress the kids by taking them to look for a wolf that has been terrorizing the town. Meanwhile, an injured and medicated Bob believes that Teddy has turned into a werewolf.    ",2017-10-22
2728,tt1561755,tt7542490,"
    Tina starts a babysitting franchise that goes off the rails when Tammy is hired to work with her.    ",2017-11-05
2729,tt1561755,tt7585872,"
    The Belchers discover that Teddy is a secret hoarder when they reluctantly agree to pitch in for Thanksgiving with his family.    ",2017-11-19
2730,tt1561755,tt7635808,"
    Linda wants to add some extra cheer to the holidays by throwing a holiday party.    ",2017-12-10
2731,tt1561755,tt7733366,"
    Tina has a rough break up on Valentine's Day, so Linda and Louise take her on a girls' night out, while Bob and Gene have a trapeze experience that brings them closer.    ",2018-01-14
2732,tt1561755,tt7852806,"
    Gene disapproves of a new playground game; Linda fills in for the local library storyteller.    ",2018-03-11
2733,tt1561755,tt8045718,"
    The kids are tasked with giving their grandma homemade gifts for her birthday and set out to find a secret ceramics room that, according to urban legend, has been boarded up for years.    ",2018-03-18
2734,tt1561755,tt8075308,"
    Tina allows Tammy to stay with the Belchers during Spring Break and fixes her up with a boy from out of town.    ",2018-03-25
2735,tt1561755,tt8110994,"
    The Belchers sign Louise up for a soccer league and must help her train for the last game of the season.    ",2018-04-01
2736,tt1561755,tt8174214,"
    Gene is nervous about going to his first sleepover and realizes he had a right to be when things don't go as planned.    ",2018-04-08
2737,tt1561755,tt8254030,"
    Bob and Linda get trapped in an Escape Room while on a double date with another couple. Meanwhile, Louise hosts a zombie-movie night, but Tina takes charge when the zombies prove to be too scary.    ",2018-04-15
2738,tt1561755,tt8254032,"
    Tina befriends a hermit living in the woods when she, Gene and Louise go to Outdoor Education; Bob and Linda see what it's like to be empty-nesters.    ",2018-04-22
2739,tt1561755,tt8012166,"
    Linda and the kids try to put together a last-minute surprise party when they forget Bob's birthday, but to do so, Linda asks Hugo to take Bob with him on his restaurant health inspections.    ",2018-04-29
2740,tt1561755,tt8259880,"
    Tina joins the Junior Lifeguards, but she struggles with the training, prompting one of her fellow junior guards to try and make her quit.    ",2018-05-06
2741,tt1561755,tt8259884,"
    Louise gets into a turf war with a juice truck owner trying to set up shop in the Belcher's alley; Linda realizes she can't always come to her sister's defense.    ",2018-05-13
2742,tt1561755,tt8259896,"
    On Mother's Day, the Belchers wind up in a real estate scheme when attend open houses for free food and Linda meets a charming real estate agent.    ",2018-05-13
2743,tt1561755,tt8259898,"
    Louise devises a plan to get her extensive Burobu card collection back after it's confiscated at school.    ",2018-05-20
2744,tt1561755,tt8259902,"
    The Belchers cater a wedding for a couple who fell in love at the restaurant.    ",2018-05-20
2745,tt1561755,tt8407530,"
    Convinced she's met the love of her life, Tina decides to disguise herself as a boy and sneak into the Boyz 4 Now auditions to find him. Back at the restaurant, Teddy asks the rest of the Belcher gang to nurse his baby rat back to health.    ",2018-09-30
2746,tt1561755,tt8651752,"
    With help from Mr. Fischoeder, the Belcher kids devise a master plan to win the grand prize dune buggy at their local arcade; Teddy promises Bob and Linda fresh eggs if they take in a chicken.    ",2018-10-07
2747,tt1561755,tt8651754,"
    Tina, Louise, and Gene get a taste of business when they join the school's Tweentrepeneurs club. Back at the restaurant, Bob and Linda find themselves outsmarted by a dine-and-dasher.    ",2018-10-14
2748,tt1561755,tt8651756,"
    The Belcher kids set out to find the culprit who's snatching everyone's candy bags on Halloween night. Meanwhile, Teddy gets carried away when he decorates the restaurant to compete with another handyman on the street.    ",2018-10-21
2749,tt1561755,tt8651758,"
    The Belcher kids' revenge plan against the school counselor gets them involved in a sibling rivalry between two pilots. Meanwhile Teddy invites Bob and Linda to a paper airplane contest.    ",2018-11-04
2750,tt1561755,tt8651762,"
    Bob drives a professional quilter around town when she talks him into joining her revenge plot; the kids attend a Gatsby-themed birthday party; Linda helps Teddy expand his taste palate.    ",2018-11-11
2751,tt1561755,tt8651764,"
    The Belchers try to save a turkey from the slaughterhouse.    ",2018-11-18
2752,tt1561755,tt8651766,"
    Gene is upset with his best friend ditching him for Courtney as a roller-dancing partner; Teddy, Linda and Bob discover someone stalking the restaurant.    ",2018-11-25
2753,tt1561755,tt8651768,"
    Tina and her new science partner create a device that allows them to communicate with aliens, but their excitement turns to fear when they receive a dangerous warning message. Meanwhile, Bob attempts to sell mini coat racks he bought.    ",2018-12-02
2754,tt1561755,tt8651770,"
    The Belcher kids get into a turf war with teenagers who take their usual sledding territory; Bob tries to help Linda knit three scarves before Christmas.    ",2018-12-09
2755,tt1561755,tt9413680,"
    Linda's new friend introduces her to essential oils and Aunt Gayle is convinced she must be rescued. Meanwhile, Bob and Teddy are bamboozled into performing a series of annoying favors for Mr. Huggins.    ",2019-01-06
2756,tt1561755,tt9402196,"
    The Belchers help Teddy find his dream girl, but Tina believes she's found a better match for him.    ",2019-01-13
2757,tt1561755,tt9413706,"
    A Valentine's Day fight between Bob and Linda has the kids feeling confused. After a failed attempt to see a movie, it's up to Tina, Louise and Gene to tell their own story as a distraction from the awkward tension.    ",2019-02-10
2758,tt1561755,tt9413734,"
    Tina, discouraged by not being asked to prom by Jimmy Jr., forms an unhealthy attachment to a goose from the nearby park. Meanwhile, Linda joins a dating app to help Gretchen find a match.    ",2019-02-17
2759,tt1561755,tt9413736,"
  Know what this is about?
 Be the first one to add a plot.
    ",2019-03-03
2760,tt1561755,tt9667904,"
  Know what this is about?
 Be the first one to add a plot.
    ",2019-03-10
2761,tt1561755,tt9667920,"
  Know what this is about?
 Be the first one to add a plot.
    ",2019-03-17
2762,tt1561755,tt9667930,"
  Know what this is about?
 Be the first one to add a plot.
    ",2019-03-24
2763,tt1561755,tt9667942,"
  Know what this is about?
 Be the first one to add a plot.
    ",2019-03-31
2764,tt3398228,tt3957774,"
    A publishing house eagerly awaits BoJack's memoirs, but he hasn't even started yet. His agent/ex and his publisher try to talk him into working with a ghost writer, but BoJack's too despondent about being washed up to focus.    ",2014-08-22
2765,tt3398228,tt3982374,"
    BoJack gets into trouble after taking muffins a Navy Seal had ""dibs"" on and then calling American soldiers jerks on live television.    ",2014-08-22
2766,tt3398228,tt3981116,"
    A child actress from the sitcom BoJack starred in 20 years ago shows up at his house leading to a series of chaotic events.    ",2014-08-22
2767,tt3398228,tt3980964,"
    Bojack mentors Todd in his upcoming career; meanwhile Diane's ex-boyfriend writes an article about Mr. Peanutbutter for an online article.    ",2014-08-22
2768,tt3398228,tt3978916,"
    A business trip for BoJack and Diane takes a detour; Todd runs a scam that gets him in trouble.    ",2014-08-22
2769,tt3398228,tt3978918,"
    In a bout of drunken jealousy toward Mr. Peanutbutter, BoJack steals the ""D"" from the Hollywood sign for Diane. Meanwhile, Todd finds himself juggling two very demanding dates.    ",2014-08-22
2770,tt3398228,tt3981398,"
    Princess Carolyn tries to have it all and prove she's the best agent in the biz, while Bojack, Todd, and Vanessa Gecko make it as difficult as possible.    ",2014-08-22
2771,tt3398228,tt3978922,"
    When he learns his old friend from ""Horsin' Around"" is dying, BoJack tries to mend fences.    ",2014-08-22
2772,tt3398228,tt3978928,"
    A love struck BoJack tries to sabotage a wedding; Todd accepts a surprising new professional role.    ",2014-08-22
2773,tt3398228,tt3978930,"
    BoJack shoots a movie at Mr. Peanutbutter's house; Diane finishes her book.    ",2014-08-22
2774,tt3398228,tt3978932,"
    BoJack embarks on a project in his typically gonzo style, leading to a drug-fueled revelation.    ",2014-08-22
2775,tt3398228,tt3978934,"
    Months after his memoir is released, BoJack's being considered for a role that's a life long dream.    ",2014-08-22
2776,tt3398228,tt4294938,"
    BoJack and Todd watch a very special Christmas episode of ""Horsin' Around"" to celebrate the holidays.    ",2014-12-19
2777,tt3398228,tt4311472,"
    Picking up where he left off, Bojack Horseman is now set to start filming his dream movie Secretariat.    ",2015-07-17
2778,tt3398228,tt4835722,"
    BoJack is drawn to the one female in town who has no idea who he is (because she was in a coma). Todd opens a theme park.    ",2015-07-17
2779,tt3398228,tt4835724,"
    A funeral turns into a treasure hunt for the ""Horsin' Around"" cast and a potential schmoozefest for Princess Carolyn and Mr. Peanutbutter. Meanwhile, Todd briefly reinvents himself.    ",2015-07-17
2780,tt3398228,tt4835730,"
    Mr. Peanutbutter throws Diane a surprise birthday party, putting tension on their relationship. Princess Carolyn and Vincent have a serious talk. Wanda tells BoJack a joke.    ",2015-07-17
2781,tt3398228,tt4835728,"
    Todd tries to save a chicken from the slaughter house while Bojack and Kelsey are allowed some bonding time.    ",2015-07-17
2782,tt3398228,tt4835732,"
    Princess Carolyn sees an opportunity when Mr. Peanutbutter's agent dies. BoJack flips when he says the ""L"" word out loud to Wanda.    ",2015-07-17
2783,tt3398228,tt4835738,"
    Diane goes off script during BoJack's book tour, jeopardizing Mr. Peanutbutter's new show. Todd gets involved in international affairs.    ",2015-07-17
2784,tt3398228,tt4835736,"
    BoJack Horseman is a contestant on Mr. Peanutbutter's new game show, facing off against a mystery 'bigger celebrity' contestant.    ",2015-07-17
2785,tt3398228,tt4835740,"
    BoJack, Kelsey, Todd, Princess Carolyn, and Mr. Peanutbutter attempt to shoot a crucial scene in the Secretariat movie that was not in the script. Princess Carolyn and Diane contemplate their respective careers.    ",2015-07-17
2786,tt3398228,tt4835746,"
    Diane crashes at BoJack's place after quitting her job following Sebastian St. Clair, which puts a strain on BoJack and Wanda's relationship. Todd joins an improv comedy troupe which turns out to be a cult.    ",2015-07-17
2787,tt3398228,tt4835748,"
    Bojack runs off to New Mexico to reconnect with an old friend, only to find she's happily married with a family. After staying longer than planned, Bojack makes another life mistake.    ",2015-07-17
2788,tt3398228,tt4835752,"
    BoJack discovers the Secretariat film was finished without him. Princess Carolyn starts her own agency firm. Todd finds himself trapped in the improv comedy cult.    ",2015-07-17
2789,tt3398228,tt4896050,"
    Bojack and goes to New York to be interviewed for his new film. Todd tags along and realizes he bit off a little more than he could chew.    ",2016-07-22
2790,tt3398228,tt5218276,"
    It's 2007, and Princess Carolyn works tirelessly to get Bojack to stop basking in the light of the glory days and start working again. Diane and Mr. Peanutbutter meet, and Todd kisses a girl.    ",2016-07-22
2791,tt3398228,tt5218432,"
    Bojack is framed for a murder. Meanwhile, Todd and Mr. Peanutbutter are sprayed by a skunk.    ",2016-07-22
2792,tt3398228,tt5218434,"
    As Bojack is forced to attend an underwater movie festival to promote his new movie, a series of events and the inability to communicate with underwater life ensures that not everything goes as planned.    ",2016-07-22
2793,tt3398228,tt5218444,"
    While Todd and Bojack crash a rehearsal dinner, Diane gets high with a client. Princess Carolyn goes on a series of blind dates.    ",2016-07-22
2794,tt3398228,tt5113952,"
    Diane's tweet lands Sextina Aquafina in hot water. Prankster and A-list actor Jurj Clooners gets under BoJack's skin.    ",2016-07-22
2795,tt3398228,tt5218452,"
    Todd builds a giant papier-mâché Todd head. A customer service rep gives Bojack some good advice when he tries to cancel his newspaper subscription.    ",2016-07-22
2796,tt3398228,tt5218464,"
    Bojack is up for a part in David Pincher's latest film. Diane meets Mr. Peanutbutter's brother and Todd takes the business in a new direction.    ",2016-07-22
2797,tt3398228,tt5218468,"
    After Princess Carolyn's latest mistake as BoJack's agent gets worse and worse, their entire relationship comes into question.    ",2016-07-22
2798,tt3398228,tt5218478,"
    Mr. Peanutbutter announces the Oscar nominees. Bojack surrounds himself with admires, not realizing how much his true friendships are falling apart.    ",2016-07-22
2799,tt3398228,tt5218488,"
    Bojack gets Sarah Lynn to break her sobriety to help drown his depression, and experiences the next few months through blackouts    ",2016-07-22
2800,tt3398228,tt5218494,"
    Bojack hits rock bottom. Mr. Peanutbutter and Todd save the day. Princess Carolyn finds a new calling    ",2016-07-22
2801,tt3398228,tt5903904,"
    Mr. Peanutbutter starts his campaign for Governor of California by challenging the current governor to a ski race while BoJack is nowhere to be found.    ",2017-09-08
2802,tt3398228,tt6542604,"
    BoJack goes off the grid and winds up at his grandparents' dilapidated home in Michigan where he reflects on his family legacy and befriends another soul haunted by the past.    ",2017-09-08
2803,tt3398228,tt6542616,"
    Helpful to a fault, Todd is spread thin doing favors for Princess Carolyn, Mr. Peanutbutter and a visitor with a potential connection to BoJack.    ",2017-09-08
2804,tt3398228,tt6542606,"
    The campaign takes a toll on Diane's love life. BoJack helps Hollyhock search for her mom. Princess Carolyn tries to get pregnant.    ",2017-09-08
2805,tt3398228,tt6542602,"
    A mass shooting at a mall creates a PR nightmare for Princess Carolyn. BoJack takes Hollyhock to visit his estranged mother.    ",2017-09-08
2806,tt3398228,tt6542608,"
    Surrounded by family, BoJack spirals into self-loathing. Princess Carolyn and Rutabaga Rabitowitz plan Courtney and Todd's sham wedding.    ",2017-09-08
2807,tt3398228,tt6260644,"
    Mr. Peanutbutter's posh campaign fundraiser takes a terrifying turn. As chaos swirls around them. BoJack and Diane get drunk.    ",2017-09-08
2808,tt3398228,tt6542612,"
    Hollyhock starts dating an intern on BoJack's new show. Princess Carolyn meets Ralph's parents. Mr. Peanutbutter throws his support behind Woodchuck.    ",2017-09-08
2809,tt3398228,tt6542622,"
    On one awful day, Princess Carolyn deals with rejection, deception and loss. BoJack and Diane try to track down Hollyhock's birth certificate.    ",2017-09-08
2810,tt3398228,tt6542618,"
    Diane leaks damaging information on Jessica Biel, Todd's clown dentist business hits a snag, and Princess Carolyn finds hope in an unlikely place.    ",2017-09-08
2811,tt3398228,tt6542628,"
    In 1963, young socialite Beatrice Sugarman meets the rebellious Butterscotch Horseman at her debutante party.    ",2017-09-08
2812,tt3398228,tt6542620,"
    Princess Carolyn pitches ""Philbert"" to company execs. Todd gets a better business idea. BoJack comes to a realization about Hollyhock.    ",2017-09-08
2813,tt3398228,tt7484892,"
    BoJack has misgivings about his new show. Princess Carolyn visits an adoption agency. Todd interviews for a job at WhatTimeIsItRightNow.com.    ",2018-09-14
2814,tt3398228,tt8266810,"
    Diane divorces Mr. Peanutbutter and moves into a shabby studio. Feeling melancholy, she travels to Vietnam to get away from it all.    ",2018-09-14
2815,tt3398228,tt8266818,"
    Todd meet's Yolanda's parents, who don't know she's asexual. Mr. Peanutbutter romances a young waitress. Gina confesses a childhood dream to BoJack.    ",2018-09-14
2816,tt3398228,tt8266820,"
    When Princess Carolyn casts a disgraced celeb in ""Philbert,"" BoJack inadvertently takes a stand. Mr. Peanutbutter tries to toughen up his image.    ",2018-09-14
2817,tt3398228,tt8266824,"
    Painful memories come rushing back when Princess Carolyn visits her hometown and meets a pregnant teen. A stunt goes awry on the ""Philbert"" set.    ",2018-09-14
2818,tt3398228,tt8266826,"
    BoJack delivers a eulogy at a funeral.    ",2018-09-14
2819,tt3398228,tt8266828,"
    Diane's therapist encourages her to set boundaries with BoJack. A missing string cheese ignites a dispute between Todd and Princess Carolyn.    ",2018-09-14
2820,tt3398228,tt8266834,"
    At BoJack's 25th annual Halloween party, Pickles gets a crash course in Mr. Peanutbutter's romantic history -- and some advice from Diane.    ",2018-09-14
2821,tt3398228,tt8266832,"
    A visiting Hollyhock dumps BoJack's painkillers, sending him on a desperate search for more. Todd tries to solve Emily's dating dilemma.    ",2018-09-14
2822,tt3398228,tt8266838,"
    At the ""Philbert"" premiere party, Princess Carolyn deftly negotiates a deal, Gina steps into the limelight, and Diane confronts BoJack.    ",2018-09-14
2823,tt3398228,tt8266836,"
    ""Philbert"" is a hit, and filming begins on Season 2. But as BoJack spirals deeper into addiction, he loses his grip on reality.    ",2018-09-14
2824,tt3398228,tt8266840,"
    In the midst of the latest PR crisis, Princess Carolyn gets a life-changing opportunity. With Diane's help, BoJack finally faces the music.    ",2018-09-14
2825,tt3398228,tt9207160,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2826,tt2950342,tt3080196,"
    Grandpa sets out to prove Mr Pickles is an evil murderer, while Tommy and Mr Pickles find themselves lost in the woods.    ",2013-08-26
2827,tt2950342,tt4057144,"
    Tommy falls for a young farmer girl, but she's not interested in a man without a job. Tommy sets out to find a job.    ",2014-09-21
2828,tt2950342,tt4073776,"
    When Mr. Goodman's Father's Day pie goes missing, Tommy and Mr. Pickles set out searching for the pie thief, but meet an unexpected creature in the forest.    ",2014-09-28
2829,tt2950342,tt4086010,"
    The Goodman's go to a baseball game, and Tommy hopes to catch a highly sought after, record breaking foul ball.    ",2014-10-05
2830,tt2950342,tt4073796,"
    The Goodmans go on a family camping trip and Tommy learns the frightening legend of The Cheeseman.    ",2014-10-12
2831,tt2950342,tt4109292,"
    Tommy enters the soapbox derby and Grandpa finds Mr. Pickles' biggest fear.    ",2014-10-19
2832,tt2950342,tt4109296,"
    Tommy sets out with Mr. Pickles to lose his tooth so he can meet the Tooth Fairy. Meanwhile, Sheriff searches for a group of wanted pedophiles.    ",2014-10-26
2833,tt2950342,tt4109302,"
    Grandpa wakes up hungover and soon finds out that he made a horrible mistake the night before.    ",2014-11-02
2834,tt2950342,tt4109304,"
    Mr. Goodman wonders how easy his life would be if he were a dog, and when he gets knocked unconscious, he soon finds out.    ",2014-11-09
2835,tt2950342,tt4205118,"
    Mr. Pickles gets dog-napped as a gang of bounty hunters race to collect the bounty on his head.    ",2014-11-16
2836,tt2950342,tt4427974,"
    Grandpa goes on a quest to discover what really is happening inside Mr. Pickles' doghouse, and to prove once and for all that he is not crazy.    ",2014-11-23
2837,tt2950342,tt5658298,"
    Mr. Pickles poses as the town's mayor and tries to bust Grandpa out of the asylum.    ",2016-04-17
2838,tt2950342,tt5662340,"
    Tommy gets caught in a big crime when he mistakes a little person for a child his own age.    ",2016-04-24
2839,tt2950342,tt5695410,"
    When a prison bus of serial killers breaks loose in Old Town, Sheriff recruits Mr. Pickles as a K-9 cop-dog to help track them down.    ",2016-05-01
2840,tt2950342,tt5714046,"
    With a metal thief loose in Old Town, Tommy and Mr. Pickles seek the help of an old superhero with a strange addiction.    ",2016-05-08
2841,tt2950342,tt5737914,"
    When a suspicious woman in town takes a romantic interest in Sheriff, Mr. Bojenkins sets out to reveal her true intentions.    ",2016-05-15
2842,tt2950342,tt5751826,"
    This special episode of Mr. Pickles takes place in outer space with a dolphin and an evil shrimp.    ",2016-05-22
2843,tt2950342,tt5765698,"
    Tommy finds a half-deer half-boy animal, and has trouble trying to get him under control.    ",2016-05-29
2844,tt2950342,tt5784476,"
    Beverly is invited to join a group of vegans at the Vegan Headquarters without the intentions of how to be a true vegan.    ",2016-06-05
2845,tt2950342,tt5825060,"
    Tommy's attempts to write jokes for the Old Town Talent Show lead him to cross paths with a mysterious old woman who lives in an old haunted house.    ",2016-06-19
2846,tt2950342,tt5825126,"
    Grandpa finds an ancient and mysterious coin that he thinks has something to do with Mr. Pickles.    ",2016-06-26
2847,tt2950342,tt7863126,"
    The new Memory Download Store may reveal the truth about where Grandma has been.    ",2018-02-25
2848,tt2950342,tt8047512,"
    The Sheriff and Mr. Bojenkins bond with some wolves.    ",2018-02-25
2849,tt2950342,tt8047516,"
    Tommy tries to protect a strange new friend from a military group that is out to capture him.    ",2018-03-04
2850,tt2950342,tt8047518,"
    When Mr. Goodman and his co-workers are kidnapped from Telemarketing Corp., he winds up the property of a farm owner who has a vendetta against telemarketers.    ",2018-03-04
2851,tt2950342,tt8058694,"
    The truth about a mysterious jeweled head is discovered the hard way.    ",2018-03-11
2852,tt2950342,tt8058704,"
    Tommy teaches the kids at school that we're all the same, with some help from a giant pimple.    ",2018-03-11
2853,tt2950342,tt8063098,"
    Sheriff searches for a birthday present for Momma while staring in his own television show.    ",2018-03-18
2854,tt2950342,tt8063106,"
    When Mrs. Goodman confronts the parents of Tommy's bullies, they dump their out-of-control kids with her for the day.    ",2018-03-18
2855,tt2950342,tt8141622,"
    Mr. Pickles goes on an adventure with the Sheriff. Tommy has fun exploring on his own and meets someone really weird.    ",2018-03-25
2856,tt2950342,tt8141672,"
    Grandpa is fed up Mr. Pickles and wants to leave the town but Mr. Pickles keeps interfering.    ",2018-03-25
2857,tt0417373,tt0739360,"
    Dr. Venture, his teen sons Hank and Dean, and their bodyguard Brock head to New York to unveil Dr. Venture's new invention. They are pursued by a ninja intent on acquiring the device.    ",2003-02-16
2858,tt0417373,tt0739350,"
    Dr. Venture and family are in Mexico where the boys get kidnapped by the Monarch's Henchmen. Brock goes on a rampage to get them back and Dr. Venture loses both his kidneys and wakes up in a bathtub of ice.    ",2004-08-07
2859,tt0417373,tt0739349,"
    Dubbed the Ninth Wonder of the World, Jonas Venture's space station, Gargantua 1, has developed a problem, and it's up to Dr. Thaddeus Venture to fix his father's creation. But could the station be haunted by vengeful ghost?    ",2004-08-14
2860,tt0417373,tt0739353,"
    Brock goes on a wilderness retreat, and gets more than he bargained for when he encounters the Army searching for something. Meanwhile, the Venture family retreats to the panic room when the forces of both The Monarch and Baron Ünderbheit attack.    ",2004-08-21
2861,tt0417373,tt0739359,"
    Dr. Venture takes the X1 to ""Brisbyland"" for a meeting with the theme park owner Roy Brisby. But the boys get kidnapped by the ""Orange County Liberation Front"" and Brock and his former lover and secret agent Molotov Cocktease mount a rescue.    ",2004-08-28
2862,tt0417373,tt0739351,"
    The boys discover a dangerous pod in the lab that projects your fantasies, thus trapping you inside. Dr. Byron Orpheus is introduced as well as his daughter, Trianna, whom Dean becomes enamored with immediately.    ",2004-09-04
2863,tt0417373,tt0739352,"
    Dr. Venture and family encounter Ghost Pirates while trying to recover an old crashed aircraft made by Dr. Jonas Venture decades earlier.    ",2004-09-11
2864,tt0417373,tt0739354,"
    Pete White, Master Billy Quizboy, and Dr. Venture are recruited by their old college professor, Dr. Richard Impossible, to work for him doing super-science at his remote arctic lab. But when Hank is infected by one of Dr. Impossible's old serums, Brock must race to locate the lab and save Hank's life.    ",2004-09-18
2865,tt0417373,tt0739355,"
    While trying to re-live his younger days with ""the ladies"", Dr. Venture is seduced by Dr. Girlfriend in disguise as part of a Monarch evil plan. Brock learns he has to renew his license to kill.    ",2004-09-25
2866,tt0417373,tt0739348,"
    While Brock and Hank are held hostage by The Monarch, Master Billy Quiz-Boy and Pete White are called in to help diagnose a mysterious painful illness afflicting Dean.    ",2004-10-02
2867,tt0417373,tt0739358,"
    To raise much-needed cash, Dr. Venture holds a yard sale for his father's old, unwanted super-science equipment and inventions. Brock and other agents from the Office of Secret Intelligence maintain security as many of Venture's arch-nemeses attend, but The Monarch has other plans.    ",2004-10-09
2868,tt0417373,tt0739356,"
    Hank and Dean learn about Brock and Dr. Venture's early days as they attend a funeral for Mike Sorayama, an old college buddy they used to tease. But the funeral proves to be a ruse by Sorayama to exact revenge for their torment.    ",2004-10-16
2869,tt0417373,tt0739361,"
    The Monarch finds himself on trial for a murder, but it soon becomes clear that the ""Guild of Calamitous Intent"" may be behind the whole thing.    ",2004-10-23
2870,tt0417373,tt0739357,"
    While Hank and Dean run away from home to seek their independence, an old enemy of Dr. Venture's, long thought destroyed, returns seeking vengeance.    ",2004-10-30
2871,tt0417373,tt0739347,"
    It's Christmas and the Ventures are having their annual party. But the festivities are interrupted by the Dean who accidentally summons a Christmas demon, and the Monarch who plans to blow up the Venture home.    ",2004-12-19
2872,tt0417373,tt0822288,"
    Life goes on after the tragic deaths of Hank and Dean. Meanwhile, the Monarch deals with life ""inside"" but you can't keep a good criminal mastermind down. But will King Gorilla prove to be his greatest ally, or his worst betrayer?    ",2006-06-25
2873,tt0417373,tt0822287,"
    The Monarch has escaped from prison, and the Henchmen re-assemble to serve him. Dr. Venture takes Dean to a shopping mall and the family gets ambushed by the Monarch who was there attempting to win back Dr. Girlfriend.    ",2006-07-02
2874,tt0417373,tt0822286,"
    Molotov Cocktease fills in at the Venture compound as Brock goes on a mission to terminate a rogue agent. While Molotov tries to beat some masculinity into Dr. Venture and his sons, we learn something of Brock's past through flashbacks.    ",2006-07-09
2875,tt0417373,tt0825198,"
    Team Venture find themselves trapped in the clutches of a bloodthirsty Egyptian cult and their time machine. Dr. Venture narrowly escapes and teams up with Master Billy Quizboy and Pete White, but promptly forgets to mount a rescue. So it's up to Brock and a pantheon of history's greatest men to find another way out.    ",2006-07-16
2876,tt0417373,tt0833403,"
    While a mysterious extra-terrestrial Inquisitor evaluates human culture, Dr. Venture discovers an old video recording from his father informing him he must, before tomorrow night, locate and assemble the hidden pieces to a device that will save the Earth from certain doom.    ",2006-08-06
2877,tt0417373,tt0843050,"
    Hilarity ensues when the Phantom Limb and Dr. Girlfriend try to patch up their differences with the Monarch by going on a double-date with him and his Internet date.    ",2006-08-13
2878,tt0417373,tt0839676,"
    Baron Underbheit returns as the Venture Bros jet crashes in Underland. The Baron seeks revenge on Dr. Venture and attempts to marry Dean, who is dressed in a Princess Leia slave girl costume when they are captured.    ",2006-08-20
2879,tt0417373,tt0845936,"
    Dr. Orpheus is awarded an official ""Guild of Calamitous Intent"" arch villain. He assembles his team of three and auditions his prospective villain at the Venture compound.    ",2006-09-03
2880,tt0417373,tt0847451,"
    Gargantuan 1 crashes and Col. Bud Manstrong survives and hailed as a national hero. He and the Ventures are then honored at the White House. But the ghost of Abraham Lincoln appears suspecting an attempt will be made to assassinate the President.    ",2006-09-10
2881,tt0417373,tt0847452,"
    The boys are kidnapped by a woman claiming to be their mother. Dr. Orpheus helps Dr. Venture get rid of a Japanese demon that is tied to him.    ",2006-09-24
2882,tt0417373,tt0847454,"
    While Dr. Venture constructs his Venturestien Monster, Brock has an existential crisis and a parody ""Scooby Gang"" arrives, looking to solve a ""Mystery"". Hilarity, violence, tripping on some vine juice, and a general pissing on Scooby Doo.    ",2006-10-01
2883,tt0417373,tt0847453,"
    The Monarch proposes to Dr. Girlfriend. Thanks to the hasty actions of the Henchmen, the entire Venture family finds themselves participating in the wedding. Phantom Limb crashes the party, threatening to destroy everyone unless the wedding is called off.    ",2006-10-08
2884,tt0417373,tt0878792,"
    The second part of the season finale. Battle begins between Phantom Limb and the Monarch wedding party. Brock takes charge of the Henchmen in an effort to rescue Dr. Girlfriend.    ",2006-10-15
2885,tt0417373,tt1238620,"
    The truths and half-truths about Dr. Venture's former arch nemeses are finally revealed    ",2008-06-01
2886,tt0417373,tt1238621,"
    Dr. Venture learns that a life with no arch enemy is not nearly so sweet    ",2008-06-08
2887,tt0417373,tt1238613,"
    At long last, The Venture Bros. peels away the onion-like shrouds of time for a look back into the troubled past of America's most beloved hydrocephalic former boy genius, to reveal dark secrets that even he didn't know about.    ",2008-06-15
